Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,label
0,2,390,350,2,4,0,10,10,0,0,0,440,1,1
0,3,2850,200,0,0,6,2560,120,1,4,1,441,1,1
0,3,90,90,3,6,0,0,0,1,1,1,442,1,1
0,3,3860,310,0,0,0,3750,170,0,0,0,443,1,1
0,3,7520,370,0,0,6,7520,370,0,0,0,444,1,0
0,2,1140,50,0,6,0,1140,50,0,0,0,445,1,1
0,3,4470,140,0,0,1,4470,140,0,0,0,446,1,1
1,3,1410,900,2,5,0,1410,40,0,0,0,447,0,1
1,0,1180,150,1,6,0,1180,150,0,0,0,448,0,1
1,1,2990,390,0,0,0,2940,140,1,2,1,449,0,1
1,3,0,0,0,6,0,0,0,1,1,1,450,0,0
1,3,14340,640,0,0,0,14260,0,1,4,1,451,0,0
0,2,8020,3970,1,1,2,7810,430,0,0,0,452,1,1
0,3,4790,60,2,5,0,4790,10,0,0,0,453,1,1
0,2,2400,1570,1,0,2,2390,80,0,0,0,454,1,1
0,2,1220,160,0,1,2,1220,60,0,0,0,455,1,1
0,1,2360,180,0,0,0,2170,0,1,11,1,456,1,1
0,3,790,60,0,2,0,730,50,0,0,0,457,1,1
1,2,550,550,3,6,0,30,550,0,0,0,458,0,1
1,2,1560,200,0,2,0,1560,60,0,0,0,459,0,0
1,2,4860,320,0,0,3,4660,170,0,0,0,460,0,1
1,2,260,260,2,6,0,50,260,0,0,0,461,0,1
0,2,3050,2440,3,4,0,640,2440,0,0,0,462,1,1
0,3,4010,3670,1,1,0,920,3670,0,0,0,463,1,1
0,1,60,60,2,6,0,0,0,1,1,1,464,0,1
1,3,6370,230,0,0,6,6370,230,0,0,0,465,0,0
0,3,6670,270,0,0,4,6500,270,0,0,0,466,1,0
0,2,860,50,0,6,0,860,50,0,0,0,467,1,1
1,2,1810,1530,1,6,0,1810,310,0,0,0,468,0,1
1,3,190,190,3,6,0,190,100,0,0,0,469,0,1
0,1,11390,500,0,0,3,10850,420,0,0,0,470,1,0
0,2,11480,430,0,0,3,11180,430,0,0,0,471,1,1
1,2,90,90,2,6,0,90,90,0,0,0,472,0,1
1,1,1070,80,0,0,0,890,50,2,7,1,473,0,1
1,2,200,200,2,6,0,130,80,0,0,0,474,0,1
0,2,930,60,0,0,0,830,60,0,0,0,475,1,1
0,3,1550,50,0,0,1,1550,50,0,0,0,476,1,1
1,2,2230,180,0,0,4,2040,80,1,2,1,477,0,1
1,3,20,20,3,6,0,20,0,1,2,1,478,0,1
0,3,0,0,0,6,0,0,0,0,0,0,479,1,1
1,2,4190,3670,3,4,0,1370,3670,1,2,1,480,0,1
0,2,4460,520,0,0,6,4010,520,1,8,1,481,1,0
0,2,1280,210,0,2,0,1260,60,1,2,1,482,1,1
1,1,2370,120,0,0,2,2370,50,1,11,1,483,0,1
1,2,80,80,2,6,0,80,50,0,0,0,484,0,1
1,2,5520,230,0,0,3,5420,230,0,0,0,485,0,1
1,3,460,460,2,6,0,210,460,0,0,0,486,0,1
1,2,2910,190,0,0,0,2860,100,0,0,0,487,0,1
1,2,50,50,2,6,0,10,50,0,0,0,488,0,0
1,3,500,240,2,6,0,500,190,0,0,0,489,0,1
0,2,20,0,0,6,0,20,0,0,0,0,490,1,1
1,2,880,50,0,0,3,880,40,1,10,1,491,0,1
0,2,6780,360,0,0,1,3010,120,1,2,1,492,1,1
0,2,860,120,0,6,0,860,120,0,0,0,493,1,1
1,3,320,40,0,6,0,260,40,0,0,0,494,0,0
1,3,20,30,4,6,0,20,30,0,0,0,495,0,1
0,1,6200,240,0,0,6,6200,230,0,0,0,496,1,1
0,2,920,230,0,0,6,500,230,1,2,1,497,1,1
1,3,50,50,1,6,0,0,0,0,0,0,498,0,1
1,3,630,120,0,0,6,490,50,1,4,1,499,0,1
1,2,770,60,0,0,3,620,60,1,4,1,500,0,1
1,2,950,180,0,0,0,710,0,1,11,1,501,0,1
0,0,7030,310,0,0,6,6770,310,0,0,0,502,1,1
1,3,690,90,0,6,0,590,60,0,0,0,503,0,0
1,0,0,0,0,6,0,0,0,0,0,0,504,0,1
0,3,40,40,2,6,0,10,10,0,0,0,505,1,1
0,2,8710,16140,2,3,0,120,0,0,0,0,506,1,1
0,2,1290,80,0,2,0,1290,80,1,2,1,507,1,1
1,2,660,50,0,5,0,660,50,1,2,1,508,0,1
0,3,320,320,1,6,0,30,0,0,0,0,509,1,1
1,2,40,40,1,6,0,40,40,1,2,1,510,0,1
0,2,10,10,0,6,0,10,10,0,0,0,511,1,0
0,3,1620,1630,3,6,0,620,1630,0,0,0,512,1,1
0,2,1010,60,0,0,0,900,60,1,12,1,513,1,0
0,2,620,90,0,0,4,560,90,1,2,1,514,1,1
1,1,2880,2710,1,0,3,2880,70,0,0,0,515,0,1
1,1,2180,170,0,0,6,2100,90,0,0,0,516,0,1
1,2,650,150,0,0,0,420,90,0,0,0,517,0,1
0,2,320,60,0,0,6,310,0,1,3,1,518,1,1
1,3,3520,210,0,0,0,2870,180,0,0,0,519,0,1
1,3,610,50,0,0,0,500,50,0,0,0,520,0,1
0,2,1910,1010,1,6,0,0,1010,1,1,1,521,1,1
0,3,3850,5100,3,3,0,40,10,0,0,0,522,1,0
1,2,3420,180,0,0,1,3400,180,0,0,0,523,0,0
0,3,2280,100,0,0,0,2060,100,0,0,0,524,1,1
0,2,400,4690,4,6,0,50,400,0,0,0,525,1,1
0,2,630,50,0,0,6,570,0,2,5,1,526,1,1
1,2,5220,200,0,0,0,4910,0,1,4,1,527,0,0
0,3,80,80,2,6,0,0,0,1,1,1,528,1,1
0,2,570,670,1,2,1,570,440,1,4,1,529,1,1
0,2,1050,400,0,0,0,1050,90,0,0,0,530,1,1
0,2,2980,70,0,0,2,2980,70,0,0,0,531,0,1
0,2,210,70,0,0,0,120,70,1,6,1,532,1,0
1,1,1910,230,0,0,0,1640,60,2,10,1,533,0,0
0,3,90,90,2,6,0,70,90,0,0,0,534,1,1
0,2,190,150,3,6,0,10,50,0,0,0,535,1,1
0,3,10310,400,0,0,0,10100,400,0,0,0,536,1,1
1,2,2810,170,0,0,0,2810,170,0,0,0,537,0,1
0,3,130,30,1,6,0,100,30,0,0,0,538,1,1
1,2,3090,220,0,0,6,2830,20,1,11,1,539,0,1
0,3,10,10,1,6,0,10,0,0,0,0,540,1,1
0,3,10,10,1,6,0,0,0,1,1,1,541,1,1
1,2,880,50,0,0,6,880,0,1,9,1,542,0,0
0,3,930,900,1,1,0,920,50,0,0,0,543,1,1
1,3,730,420,3,6,0,380,310,0,0,0,544,0,1
0,3,1590,150,0,6,0,1550,150,0,0,0,545,1,1
1,3,0,0,1,6,0,0,0,1,1,1,546,0,0
0,2,0,0,0,6,0,0,0,0,0,0,547,1,1
0,3,630,310,1,6,0,70,220,0,0,0,548,1,1
0,3,1600,150,0,0,0,1600,150,0,0,0,549,1,1
1,1,230,60,0,6,0,140,50,1,6,1,550,0,0
0,3,860,820,2,6,0,860,0,0,0,0,551,1,0
1,3,1560,80,0,0,2,1550,80,0,0,0,552,0,0
1,3,190,190,1,6,0,0,190,1,1,1,553,0,1
0,2,1180,60,0,0,6,1080,60,0,0,0,554,1,1
1,2,2080,1170,4,6,0,1160,1170,0,0,0,555,0,1
1,3,160,160,2,6,0,160,160,0,0,0,556,0,1
0,2,2540,340,0,0,0,1990,340,1,8,1,557,1,1
0,2,560,60,0,4,2,530,60,0,0,0,558,1,1
1,1,1990,150,0,0,0,1750,90,0,0,0,559,0,1
0,3,480,460,2,6,0,180,370,0,0,0,560,1,1
0,2,60,70,3,6,0,20,70,0,0,0,561,1,1
1,2,110,110,2,6,0,20,90,0,0,0,562,0,1
0,2,3400,3230,1,4,0,3310,240,0,0,0,563,1,1
0,3,130,210,2,6,0,30,0,2,10,1,564,1,1
0,1,340,410,4,6,0,220,260,0,0,0,565,1,1
0,3,710,150,0,3,0,400,50,0,0,0,566,1,0
0,3,320,490,3,6,0,220,50,0,0,0,567,1,1
0,1,1080,60,0,0,0,1080,50,0,0,0,568,1,1
1,3,570,30,0,6,0,570,30,0,0,0,569,0,1
0,3,1700,600,2,5,0,1700,260,1,1,1,570,1,1
0,2,1540,80,0,0,2,1520,60,0,0,0,571,1,1
0,3,330,320,1,6,0,330,320,0,0,0,572,1,1
0,2,160,160,2,6,0,100,160,0,0,0,573,1,0
1,1,230,240,4,6,0,100,140,0,0,0,574,0,1
1,3,8690,400,0,0,6,8540,400,1,2,1,575,0,0
0,3,1540,1040,2,6,0,10,10,0,0,0,576,1,1
0,3,980,420,2,5,0,180,420,1,2,1,577,1,1
0,2,220,40,0,6,0,160,40,0,0,0,578,1,1
1,2,270,270,1,4,0,240,80,0,0,0,579,0,1
0,2,20,20,1,6,0,0,20,1,1,1,580,1,0
0,2,1170,460,0,0,0,1090,460,0,0,0,581,1,1
0,3,920,930,3,6,0,40,110,0,0,0,582,1,1
0,1,2400,120,0,0,3,2370,120,0,0,0,583,1,1
0,2,1550,70,0,1,5,1540,70,0,0,0,584,1,1
0,3,550,50,0,0,4,450,50,1,2,1,585,1,1
1,3,0,0,0,6,0,0,0,1,1,1,586,0,0
0,1,720,730,3,6,0,270,730,1,2,1,587,1,0
0,2,4060,200,0,0,3,4020,200,0,0,0,588,1,1
1,2,2050,1530,4,4,0,180,710,0,0,0,589,0,1
1,3,2010,2010,1,3,0,930,150,0,0,0,590,0,1
0,3,2670,120,0,0,0,2540,120,0,0,0,591,1,1
1,3,1070,130,0,4,0,1070,30,0,0,0,592,0,1
1,2,1490,150,0,0,0,1490,70,0,0,0,593,0,1
0,1,1900,80,0,0,0,1730,80,0,0,0,594,1,1
1,3,4420,160,0,0,0,4420,160,0,0,0,595,0,1
0,2,8190,290,0,0,0,8190,290,0,0,0,596,1,1
0,1,0,0,0,6,0,0,0,1,1,1,597,1,1
0,2,2420,150,0,0,2,2420,100,1,2,1,598,1,1
1,2,2000,2000,3,5,0,0,310,1,2,1,599,0,0
1,2,780,40,0,6,0,710,40,0,0,0,600,0,1
1,1,40,40,1,6,0,10,10,0,0,0,601,0,0
1,3,570,40,0,6,0,550,40,0,0,0,602,0,1
0,2,930,90,0,1,0,810,90,2,8,1,603,1,1
0,2,0,50,1,6,0,0,0,1,1,1,604,1,1
0,3,770,80,0,0,0,690,0,1,11,1,605,1,1
1,2,320,50,0,5,0,280,40,0,0,0,606,0,1
0,3,1350,150,0,0,0,1250,60,1,2,1,607,1,1
1,1,280,280,3,6,0,120,280,0,0,0,608,0,1
1,2,20,20,1,6,0,10,10,0,0,0,609,0,1
0,3,1350,1010,2,5,0,1350,30,0,0,0,610,1,1
0,3,100,80,1,6,0,100,0,0,0,0,611,1,0
1,2,1490,60,0,0,6,1470,60,0,0,0,612,0,1
0,2,1120,80,0,0,1,1120,0,1,4,1,613,1,1
1,2,3830,270,0,0,0,3510,180,1,11,1,614,0,1
0,3,740,260,1,6,0,660,60,0,0,0,615,1,1
1,3,20,70,2,6,0,0,0,1,1,1,616,0,1
1,2,4210,150,0,0,0,4210,150,0,0,0,617,0,1
0,3,1800,60,0,0,2,1800,60,0,0,0,618,1,1
1,2,2470,100,0,0,0,2470,100,0,0,0,619,0,1
1,2,1150,90,0,0,0,1100,90,0,0,0,620,0,1
0,2,20,30,3,6,0,10,0,0,0,0,621,1,1
0,3,230,0,0,6,0,230,0,0,0,0,622,1,1
1,2,20,130,3,6,0,0,0,1,1,1,623,0,1
0,3,10,0,0,6,0,10,0,0,0,0,624,1,1
0,2,490,40,0,0,1,400,40,1,2,1,625,1,1
1,3,1830,100,0,0,1,1830,80,0,0,0,626,0,1
1,3,20,20,0,6,0,20,20,0,0,0,627,0,1
1,1,910,60,0,0,6,900,40,0,0,0,628,0,1
0,1,300,300,3,6,0,140,220,0,0,0,629,0,1
0,1,40,0,0,6,0,40,0,0,0,0,630,1,1
0,2,1030,120,0,0,0,820,60,1,2,1,631,1,1
1,1,510,40,0,2,2,510,40,0,0,0,632,0,1
1,2,0,0,0,6,0,0,0,0,0,0,633,0,1
1,1,1420,150,0,0,0,1420,120,0,0,0,634,0,1
1,1,20,10,1,6,0,20,10,0,0,0,635,0,1
1,1,210,70,0,6,0,170,30,0,0,0,636,0,1
1,2,670,40,0,0,0,670,40,0,0,0,637,0,1
0,3,5300,3050,4,5,0,1840,60,0,0,0,638,1,1
0,2,1810,90,0,0,0,1720,90,0,0,0,639,1,1
1,2,4620,210,0,0,0,4530,210,0,0,0,640,0,1
1,1,3060,80,0,3,0,3060,80,0,0,0,641,0,1
0,2,2000,150,0,0,0,1410,150,0,0,0,642,1,1
0,2,8440,610,0,3,0,8440,610,0,0,0,643,1,1
1,2,900,100,0,0,1,900,100,1,2,1,644,0,1
0,1,6550,160,1,3,3,6550,160,1,1,1,645,1,1
1,1,1080,30,0,4,0,1080,30,1,2,1,646,0,0
0,2,2370,90,0,0,3,2370,90,0,0,0,647,1,1
1,2,6080,460,0,0,0,5680,0,1,12,1,648,0,0
0,2,640,0,0,0,6,640,0,1,33,1,649,1,1
0,3,30,30,3,6,0,0,0,0,0,0,650,1,1
0,2,440,440,2,6,0,440,30,0,0,0,651,1,1
0,3,620,50,0,0,6,610,40,0,0,0,652,1,1
1,3,1280,1280,3,6,0,0,0,1,1,1,653,0,0
0,2,300,80,0,0,4,250,80,0,0,0,654,1,1
1,2,170,170,2,6,0,60,110,0,0,0,655,0,0
0,1,500,60,0,6,0,420,60,0,0,0,656,1,1
0,3,1540,90,0,1,0,1430,80,0,0,0,657,1,0
0,3,1630,140,1,3,0,1630,140,0,0,0,658,1,1
0,2,90,50,2,6,0,10,0,1,2,1,659,1,1
1,3,430,410,2,6,0,430,250,0,0,0,660,0,1
1,2,1370,100,2,4,0,1310,100,0,0,0,661,0,0
0,3,1220,1220,2,5,0,30,1220,0,0,0,662,1,1
0,3,190,40,1,6,0,160,40,0,0,0,663,1,1
1,2,930,130,0,0,0,740,60,1,6,1,664,0,1
1,1,3970,170,0,0,2,3970,170,0,0,0,665,0,1
1,1,2060,140,0,0,6,1880,90,1,2,1,666,0,1
1,2,820,60,0,0,6,770,50,0,0,0,667,0,1
1,1,3160,260,0,0,6,2960,250,1,11,1,668,0,1
1,3,230,60,0,0,0,180,60,1,6,1,669,0,0
0,2,3040,1010,1,0,6,3040,1010,2,10,1,670,1,1
1,2,520,50,0,0,2,390,50,0,0,0,671,0,0
0,3,2940,120,0,0,4,2940,110,1,2,1,672,1,0
0,2,70,0,0,6,0,70,0,1,31,1,673,1,0
1,3,3230,150,0,0,0,2990,140,0,0,0,674,0,1
0,1,1980,90,0,0,0,1980,0,1,12,1,675,1,0
0,2,5190,460,0,0,5,4450,460,1,12,1,676,1,0
0,3,4770,1590,0,0,0,2200,1590,0,0,0,677,1,1
0,2,230,230,3,6,0,100,30,0,0,0,678,1,1
0,3,890,210,0,0,1,890,40,0,0,0,679,1,1
0,2,810,90,0,3,0,810,50,0,0,0,680,0,1
0,3,30,30,1,6,0,0,0,0,0,0,681,1,1
1,3,190,40,0,6,0,130,40,0,0,0,682,0,1
0,2,3430,240,0,3,0,3250,240,0,0,0,683,1,1
1,3,7550,580,0,0,0,7550,310,0,0,0,684,0,1
1,3,5420,5430,2,4,0,50,0,0,0,0,685,0,1
1,1,40,30,3,6,0,20,0,0,0,0,686,0,0
0,2,5250,490,0,0,6,4970,230,0,0,0,687,1,1
1,3,4160,180,0,0,6,3760,130,0,0,0,688,0,1
0,2,1580,60,0,0,0,1570,60,0,0,0,689,1,1
0,2,2210,1660,2,2,0,1830,610,0,0,0,690,1,1
0,2,40,0,0,6,0,40,0,1,4,1,691,1,1
1,2,4870,190,0,0,0,4870,190,1,2,1,692,0,0
0,3,1860,180,0,0,5,1700,180,2,4,1,693,1,1
1,2,1330,440,2,6,0,1330,20,0,0,0,694,0,1
0,3,0,0,0,6,0,0,0,0,0,0,695,1,1
1,3,870,230,0,3,0,850,40,0,0,0,696,0,1
0,2,270,0,0,6,0,270,0,1,4,1,697,1,1
1,3,1570,1590,3,6,0,860,1260,0,0,0,698,0,1
0,3,1330,50,0,6,0,1330,50,1,2,1,699,1,1
0,2,250,250,3,6,0,0,250,0,0,0,700,1,1
1,3,260,260,2,6,0,180,0,0,0,0,701,0,1
0,1,300,60,0,3,3,250,60,0,0,0,702,1,0
0,2,1600,60,0,0,3,1600,0,1,6,1,703,0,0
0,2,810,140,0,0,5,690,140,1,14,1,704,0,1
0,3,580,60,0,0,0,470,50,0,0,0,705,1,0
1,2,1800,100,0,0,6,1770,80,1,3,1,706,0,1
1,1,450,60,0,0,0,380,0,1,11,1,707,0,1
0,2,320,30,0,4,0,320,30,1,2,1,708,1,1
0,2,570,40,0,0,5,500,40,0,0,0,709,1,1
0,3,580,60,0,0,0,540,50,0,0,0,710,0,1
1,2,1460,60,0,0,6,1460,50,0,0,0,711,0,1
1,3,580,120,0,6,0,580,0,1,3,1,712,0,1
1,2,150,150,2,6,0,0,50,1,1,1,713,0,1
0,3,70,70,3,6,0,10,20,0,0,0,714,1,1
1,2,1070,60,0,0,0,1070,50,0,0,0,715,0,1
0,2,2660,120,0,0,0,2470,120,0,0,0,716,1,1
1,2,2120,70,1,3,2,2120,70,0,0,0,717,0,0
1,3,0,0,0,6,0,0,0,1,1,1,718,0,1
0,2,1380,530,1,1,0,1380,90,0,0,0,719,1,1
0,2,930,160,0,0,5,730,160,1,2,1,720,1,1
0,2,290,80,0,0,4,240,60,0,0,0,721,1,0
0,3,100,100,1,6,0,0,100,1,1,1,722,1,1
1,3,430,430,3,6,0,280,430,0,0,0,723,0,1
0,2,960,80,0,0,0,790,60,1,6,1,724,1,1
1,2,310,50,0,0,5,220,40,1,2,1,725,0,0
0,2,600,600,2,6,0,390,140,0,0,0,726,1,1
0,2,80,80,5,6,0,0,80,0,0,0,727,1,1
0,2,4090,2750,2,3,0,1510,2750,0,0,0,728,1,1
0,3,40,30,2,6,0,20,0,2,6,1,729,1,0
0,1,390,60,0,3,0,300,40,0,0,0,730,1,1
1,2,5150,310,0,0,3,4670,180,0,0,0,731,0,1
0,3,40,20,0,6,0,40,0,1,3,1,732,1,1
1,3,20,20,3,6,0,10,10,0,0,0,733,0,1
1,2,1410,90,0,0,0,1410,70,0,0,0,734,0,1
1,1,830,580,1,1,0,830,30,0,0,0,735,0,1
0,1,3110,120,0,0,0,3100,120,0,0,0,736,1,1
0,3,4360,1530,0,4,0,4360,200,0,0,0,737,1,1
0,3,2890,130,0,0,3,2840,130,0,0,0,738,1,1
0,2,720,150,0,0,0,530,90,2,4,1,739,1,0
1,2,3350,140,0,0,0,3350,130,0,0,0,740,0,1
0,3,120,120,2,6,0,30,60,0,0,0,741,1,1
1,3,1770,70,0,0,0,1730,60,0,0,0,742,0,1
0,3,1350,150,0,0,0,1310,90,1,2,1,743,1,1
1,2,900,390,1,6,0,900,310,0,0,0,744,0,1
0,1,1050,150,0,5,0,650,60,0,0,0,745,1,1
1,2,510,120,0,0,0,330,40,0,0,0,746,0,1
1,1,8570,370,0,0,3,8570,340,0,0,0,747,0,0
0,3,160,160,2,6,0,10,10,1,2,1,748,1,0
0,2,1150,90,0,0,0,1150,0,1,33,1,749,1,0
1,2,160,60,1,6,0,0,0,1,1,1,750,0,1
0,3,2680,2370,1,1,4,2590,120,1,2,1,751,1,1
0,2,1470,610,1,1,3,1470,60,0,0,0,752,1,0
0,2,1340,120,0,6,0,1320,120,0,0,0,753,1,1
1,2,60,60,2,6,0,30,30,0,0,0,754,0,1
0,2,3550,200,0,1,0,3360,170,0,0,0,755,1,1
0,2,750,750,2,6,0,130,60,0,0,0,756,1,1
1,2,390,390,2,6,0,290,40,1,2,1,757,0,0
0,2,1970,1970,1,6,0,770,50,0,0,0,758,1,1
0,2,960,90,0,0,6,960,50,0,0,0,759,1,1
0,2,1320,50,0,0,2,1320,40,2,5,1,760,1,0
0,2,10,10,1,6,0,10,0,0,0,0,761,1,1
1,2,2700,2700,2,3,0,240,2070,0,0,0,762,0,1
0,1,590,110,2,5,0,590,0,1,2,1,763,1,1
1,2,7410,340,0,0,6,7360,310,0,0,0,764,0,1
0,3,170,140,2,6,0,60,30,0,0,0,765,1,1
1,2,2490,150,0,0,0,2490,80,0,0,0,766,0,1
0,3,360,850,2,6,0,350,110,0,0,0,767,1,1
1,2,20,60,2,6,0,0,0,0,0,0,768,0,1
1,3,130,130,2,6,0,70,130,0,0,0,769,0,1
0,2,460,460,3,6,0,330,460,0,0,0,770,1,1
0,3,10,10,0,6,0,10,10,0,0,0,771,1,1
1,2,340,40,0,0,0,340,40,0,0,0,772,0,1
1,2,3600,170,0,0,6,3480,170,0,0,0,773,0,1
0,3,970,980,1,4,0,220,0,1,2,1,774,1,1
0,3,1420,460,0,0,0,910,0,1,3,1,775,1,1
0,3,490,500,3,6,0,390,500,0,0,0,776,1,1
0,2,40,70,2,6,0,40,40,0,0,0,777,1,1
1,3,1500,210,1,3,3,1460,80,1,2,1,778,0,0
0,2,1100,1100,2,4,0,0,0,2,3,1,779,1,1
0,3,1360,150,0,6,0,1240,150,1,6,1,780,1,1
1,2,90,70,1,6,0,30,70,1,2,1,781,0,1
0,3,2660,120,0,0,5,2430,120,1,12,1,782,1,0
1,3,80,80,1,6,0,0,0,1,1,1,783,0,0
1,2,2680,180,0,0,0,2680,80,1,2,1,784,0,0
0,3,960,680,0,6,0,960,680,1,1,1,785,1,1
0,3,60,60,2,6,0,30,10,0,0,0,786,1,1
1,3,990,610,3,6,0,80,10,0,0,0,787,0,1
0,2,450,60,0,6,0,360,40,0,0,0,788,1,1
0,2,1770,150,0,4,2,1680,150,0,0,0,789,1,1
0,2,830,50,0,0,6,780,50,1,5,1,790,1,1
0,3,30,60,3,6,0,0,20,1,1,1,791,1,1
0,3,160,160,4,6,0,160,160,0,0,0,792,1,1
1,1,60,70,5,6,0,0,0,1,1,1,793,0,1
1,3,1480,100,0,0,3,1430,70,0,0,0,794,0,1
1,2,2960,160,0,0,2,2960,90,0,0,0,795,0,1
0,3,0,0,0,6,0,0,0,0,0,0,796,1,1
0,3,420,240,1,5,0,420,40,0,0,0,797,1,1
0,3,560,100,0,6,0,470,100,1,10,1,798,1,1
1,2,1130,70,0,6,0,1130,60,0,0,0,799,0,1
0,3,390,400,3,6,0,10,400,0,0,0,800,1,1
0,2,630,20,0,0,6,630,0,1,9,1,801,1,0
1,1,340,230,1,4,0,60,20,0,0,0,802,0,1
0,3,200,200,0,6,0,200,200,0,0,0,803,1,1
0,2,950,90,0,6,0,950,90,0,0,0,804,1,1
1,3,2010,2010,1,5,0,770,50,0,0,0,805,0,1
0,2,220,220,2,6,0,30,210,2,3,1,806,1,1
0,1,630,70,0,0,6,510,70,1,8,1,807,1,0
0,3,1090,80,0,6,0,950,50,1,2,1,808,1,1
0,2,1190,1100,1,4,0,80,1100,0,0,0,809,0,1
0,3,2330,250,0,3,0,2140,250,1,2,1,810,0,1
1,3,3350,1880,2,6,0,3030,150,0,0,0,811,0,1
0,3,30,30,1,6,0,0,0,1,1,1,812,1,1
1,1,760,190,0,6,0,760,60,0,0,0,813,0,1
1,1,2210,90,0,0,0,2020,90,1,11,1,814,0,0
1,2,6990,620,0,0,1,6530,620,1,2,1,815,0,1
1,1,1680,70,0,0,0,1680,0,1,4,1,816,0,0
0,1,260,260,2,3,0,130,20,1,2,1,817,1,1
1,2,140,330,3,6,0,80,80,0,0,0,818,0,1
0,3,590,590,1,1,0,470,130,0,0,0,819,1,1
0,1,20,20,2,6,0,20,0,0,0,0,820,0,1
0,2,1490,90,0,0,3,1490,60,1,3,1,821,1,0
1,2,1930,920,0,0,0,1690,160,1,2,1,822,0,1
0,3,620,40,0,0,6,620,40,0,0,0,823,1,1
0,3,390,70,0,0,0,340,60,0,0,0,824,1,0
0,2,220,220,1,6,0,0,220,1,1,1,825,1,1
1,2,890,60,0,0,0,830,0,2,5,1,826,0,1
0,2,270,80,0,0,3,270,40,1,4,1,827,1,1
1,2,6090,6100,3,5,1,90,6100,0,0,0,828,0,1
1,2,1440,1510,1,3,1,640,70,0,0,0,829,0,1
0,3,110,90,2,6,0,60,60,0,0,0,830,1,1
1,1,740,0,0,0,6,740,0,1,33,1,831,0,1
1,2,4660,2980,1,4,0,4660,90,0,0,0,832,0,0
0,1,440,400,1,6,0,20,0,0,0,0,833,1,1
0,3,570,90,0,2,4,530,60,0,0,0,834,1,1
0,1,150,220,4,6,0,50,80,0,0,0,835,1,0
0,2,780,50,0,0,0,700,50,1,12,1,836,1,1
1,2,570,50,0,6,0,460,50,0,0,0,837,0,1
1,2,3150,920,0,2,0,2720,920,0,0,0,838,0,1
1,3,0,0,0,6,0,0,0,1,1,1,839,0,0
0,2,2440,70,0,0,3,2420,60,1,3,1,840,1,1
1,2,2090,90,0,6,0,2070,90,0,0,0,841,0,1
1,2,230,230,1,4,0,0,0,0,0,0,842,0,1
0,2,0,10,1,6,0,0,0,1,1,1,843,1,0
1,1,11450,1530,0,0,0,9620,760,0,0,0,844,0,1
1,3,330,330,3,6,0,130,140,0,0,0,845,0,1
1,2,6260,150,3,5,0,6260,0,0,0,0,846,0,1
0,2,1540,110,0,0,3,1450,110,2,4,1,847,0,0
1,1,4700,200,0,0,6,4610,200,1,17,1,848,0,0
1,1,470,470,1,6,0,20,0,1,2,1,849,0,1
0,2,1350,610,0,0,2,610,60,1,10,1,850,1,1
0,2,940,80,0,0,4,890,80,1,5,1,851,1,1
1,3,930,20,0,5,0,930,20,0,0,0,852,0,1
0,2,1370,60,0,0,0,1370,60,0,0,0,853,1,1
0,1,310,90,0,5,0,150,60,0,0,0,854,1,1
0,2,840,840,1,0,3,820,40,0,0,0,855,1,1
0,3,1050,150,0,0,2,810,100,1,8,1,856,1,0
1,1,1650,140,0,0,0,1540,70,1,12,1,857,0,0
0,2,4080,240,0,0,6,4000,210,0,0,0,858,1,1
0,2,620,50,0,0,5,620,50,0,0,0,859,1,1
0,3,0,0,0,6,0,0,0,0,0,0,860,1,1
1,3,1440,1190,2,6,0,30,110,0,0,0,861,0,1
0,1,70,0,0,6,0,70,0,1,32,1,862,1,0
1,2,490,70,0,0,6,490,70,0,0,0,863,0,1
0,3,1520,90,0,0,0,1330,50,0,0,0,864,1,1
1,2,900,50,0,0,6,860,50,0,0,0,865,0,1
0,2,3760,180,0,4,0,3640,180,0,0,0,866,1,1
0,3,890,1460,1,5,0,890,0,0,0,0,867,1,1
1,2,3210,180,0,0,0,3210,90,0,0,0,868,0,1
0,2,9700,370,0,0,6,9480,370,0,0,0,869,1,1
0,2,540,40,0,0,4,450,40,0,0,0,870,0,1
1,1,1320,90,0,0,0,1090,60,0,0,0,871,0,1
1,1,420,350,2,6,0,420,250,0,0,0,872,0,1
1,3,220,220,2,6,0,140,100,0,0,0,873,0,1
1,1,90,20,2,6,0,90,0,0,0,0,874,0,1
1,2,930,80,0,0,6,930,50,1,2,1,875,0,1
0,3,2100,180,0,0,0,1380,180,0,0,0,876,1,1
0,2,290,290,3,6,0,180,160,0,0,0,877,1,1
1,2,750,330,0,0,0,720,50,0,0,0,878,0,1
1,2,590,50,0,0,5,470,40,2,4,1,879,0,1
0,3,360,360,1,6,0,150,0,0,0,0,880,1,1
1,2,0,0,0,6,0,0,0,1,1,1,881,0,0
0,3,6940,270,0,0,3,6840,270,0,0,0,882,1,1
0,1,1480,60,0,0,3,1460,60,0,0,0,883,1,1
0,1,1580,90,0,0,1,1580,90,0,0,0,884,1,0
0,2,1810,140,0,0,2,1510,90,0,0,0,885,1,1
